symbol,name,exchange,asset_class,status,tradable,fractionable,shortable,marginable,easy_to_borrow
K,Kellanova,NYSE,us_equity,active,True,True,True,True,True
KAI,Kadant Inc.,NYSE,us_equity,active,True,True,True,True,True
KAR,"OPENLANE, Inc",NYSE,us_equity,active,True,True,True,True,True
KB,KB Financial Group Inc,NYSE,us_equity,active,True,True,True,True,True
KBH,KB Home,NYSE,us_equity,active,True,True,True,True,True
KBR,"KBR, Inc.",NYSE,us_equity,active,True,True,True,True,True
KD,"Kyndryl Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
KEN,KENON HOLDINGS LTD.,NYSE,us_equity,active,True,True,True,True,True
KEP,Korea Electric Power Corp,NYSE,us_equity,active,True,True,True,True,True
KEX,Kirby Corporation,NYSE,us_equity,active,True,True,True,True,True
KEY,KeyCorp,NYSE,us_equity,active,True,True,True,True,True
KEYS,"Keysight Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
KFRC,Kforce Inc.,NYSE,us_equity,active,True,True,True,True,True
KFY,Korn Ferry,NYSE,us_equity,active,True,True,True,True,True
KGC,Kinross Gold Corporation,NYSE,us_equity,active,True,True,True,True,True
KGS,"Kodiak Gas Services, Inc.",NYSE,us_equity,active,True,True,True,True,True
KIM,Kimco Realty Corp.,NYSE,us_equity,active,True,True,True,True,True
KKR,KKR & Co. Inc.,NYSE,us_equity,active,True,True,True,True,True
KLAR,Klarna Group plc,NYSE,us_equity,active,True,True,True,True,True
KLC,"KinderCare Learning Companies, Inc.",NYSE,us_equity,active,True,True,True,True,True
KMI,"Kinder Morgan, Inc.",NYSE,us_equity,active,True,True,True,True,True
KMPR,Kemper Corporation,NYSE,us_equity,active,True,True,True,True,True
KMT,Kennametal Inc.,NYSE,us_equity,active,True,True,True,True,True
KMX,CarMax Inc.,NYSE,us_equity,active,True,True,True,True,True
KN,KNOWLES CORPORATION,NYSE,us_equity,active,True,True,True,True,True
KNF,Knife River Corporation,NYSE,us_equity,active,True,True,True,True,True
KNOP,KNOT OFFSHORE PARTNERS LP,NYSE,us_equity,active,True,True,True,True,True
KNSL,"Kinsale Capital Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
KNTK,Kinetik Holdings Inc.,NYSE,us_equity,active,True,True,True,True,True
KNX,Knight-Swift Transportation Holdings Inc. Class A Common Stock,NYSE,us_equity,active,True,True,True,True,True
KO,Coca-Cola Company,NYSE,us_equity,active,True,True,True,True,True
KODK,EASTMAN KODAK COMPANY,NYSE,us_equity,active,True,True,True,True,True
KOF,"Coca-Cola FEMSA, S.A.B DE C.V",NYSE,us_equity,active,True,True,True,True,True
KOP,"Koppers Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
KOS,Kosmos Energy Ltd.,NYSE,us_equity,active,True,True,True,True,True
KR,The Kroger Co.,NYSE,us_equity,active,True,True,True,True,True
KRC,Kilroy Realty Corp.,NYSE,us_equity,active,True,True,True,True,True
KREF,KKR Real Estate Finance Trust Inc.,NYSE,us_equity,active,True,True,True,True,True
KRG,Kite Realty Group Trust,NYSE,us_equity,active,True,True,True,True,True
KRO,"Kronos Worldwide, Inc.",NYSE,us_equity,active,True,True,True,True,True
KRP,"Kimbell Royalty Partners, LP Common Units representing Limited Partner Interests",NYSE,us_equity,active,True,True,True,True,True
KSS,Kohls Corporation,NYSE,us_equity,active,True,True,True,True,True
KT,KT Corp.,NYSE,us_equity,active,True,True,True,True,True
KTB,"Kontoor Brands, Inc. Common Stock",NYSE,us_equity,active,True,True,True,True,True
KVUE,Kenvue Inc.,NYSE,us_equity,active,True,True,True,True,True
KVYO,"Klaviyo, Inc.",NYSE,us_equity,active,True,True,True,True,True
KW,"KENNEDY-WILSON HOLDINGS, INC.",NYSE,us_equity,active,True,True,True,True,True
KWR,Quaker Houghton,NYSE,us_equity,active,True,True,True,True,True
L,Loews Corporation,NYSE,us_equity,active,True,True,True,True,True
LAC,Lithium Americas Corp.,NYSE,us_equity,active,True,True,True,True,True
LAD,"Lithia Motors, Inc.",NYSE,us_equity,active,True,True,True,True,True
LADR,LADDER CAPITAL CORP,NYSE,us_equity,active,True,True,True,True,True
LAW,"CS Disco, Inc.",NYSE,us_equity,active,True,True,True,True,True
LAZ,"Lazard, Inc.",NYSE,us_equity,active,True,True,True,True,True
LBRT,Liberty Energy Inc.,NYSE,us_equity,active,True,True,True,True,True
LC,LendingClub Corporation,NYSE,us_equity,active,True,True,True,True,True
LCII,LCI Industries,NYSE,us_equity,active,True,True,True,True,True
LDI,"loanDepot, Inc.",NYSE,us_equity,active,True,True,True,True,True
LDOS,"Leidos Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
LEA,Lear Corporation,NYSE,us_equity,active,True,True,True,True,True
LEG,"Leggett & Platt, Inc.",NYSE,us_equity,active,True,True,True,True,True
LEN,Lennar Corporation Class A,NYSE,us_equity,active,True,True,True,True,True
LEN.B,Lennar Corporation Class B,NYSE,us_equity,active,True,True,True,True,True
LEVI,Levi Strauss & Co. Class A Common Stock,NYSE,us_equity,active,True,True,True,True,True
LH,Labcorp Holdings Inc.,NYSE,us_equity,active,True,True,True,True,True
LHX,"L3Harris Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
LII,Lennox International Inc.,NYSE,us_equity,active,True,True,True,True,True
LION,Lionsgate Studios Corp.,NYSE,us_equity,active,True,True,True,True,True
LLY,Eli Lilly & Co.,NYSE,us_equity,active,True,True,True,True,True
LMND,"Lemonade, Inc.",NYSE,us_equity,active,True,True,True,True,True
LMT,Lockheed Martin Corp.,NYSE,us_equity,active,True,True,True,True,True
LNC,Lincoln National Corp.,NYSE,us_equity,active,True,True,True,True,True
LNG,Cheniere Energy Inc,NYSE,us_equity,active,True,True,True,True,True
LNN,Lindsay Corporation,NYSE,us_equity,active,True,True,True,True,True
LOAR,Loar Holdings Inc.,NYSE,us_equity,active,True,True,True,True,True
LOB,"Live Oak Bancshares, Inc.",NYSE,us_equity,active,True,True,True,True,True
LOMA,"Loma Negra Compania Industrial Argentina Sociedad Anonima American Depositary Shares (ADSs), each representing five ordinary shares",NYSE,us_equity,active,True,True,True,True,True
LOW,Lowe's Companies Inc.,NYSE,us_equity,active,True,True,True,True,True
LPG,DORIAN LPG LTD,NYSE,us_equity,active,True,True,True,True,True
LPL,LG Display Co. Ltd.,NYSE,us_equity,active,True,True,True,True,True
LPX,Louisiana-Pacific Corp.,NYSE,us_equity,active,True,True,True,True,True
LRN,"Stride, Inc.",NYSE,us_equity,active,True,True,True,True,True
LSPD,Lightspeed Commerce Inc.,NYSE,us_equity,active,True,True,True,True,True
LTC,"LTC Properties, Inc.",NYSE,us_equity,active,True,True,True,True,True
LTH,"Life Time Group Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
LTM,"LATAM Airlines Group S.A. American Depositary Shares (each representing two thousand (2,000) shares of Common Stock)",NYSE,us_equity,active,True,True,True,True,True
LU,"Lufax Holding Ltd. American Depositary Shares, each representing two (2) Ordinary Shares",NYSE,us_equity,active,True,True,True,True,True
LUMN,"Lumen Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
LUV,Southwest Airlines Co.,NYSE,us_equity,active,True,True,True,True,True
LVS,Las Vegas Sands Corp.,NYSE,us_equity,active,True,True,True,True,True
LW,"Lamb Weston Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
LXFR,Luxfer Holdings PLC Ordinary Shares,NYSE,us_equity,active,True,True,True,True,True
LXP,LXP Industrial Trust,NYSE,us_equity,active,True,True,True,True,True
LXU,LSB INDUSTRIES INC,NYSE,us_equity,active,True,True,True,True,True
LYB,LyondellBasell Industries N.V. Class A,NYSE,us_equity,active,True,True,True,True,True
LYG,Lloyds Banking Group PLC,NYSE,us_equity,active,True,True,True,True,True
LYV,Live Nation Entertainment Inc.,NYSE,us_equity,active,True,True,True,True,True
LZB,La-Z-Boy Incorporated,NYSE,us_equity,active,True,True,True,True,True
LZM,Lifezone Metals Limited,NYSE,us_equity,active,True,True,True,True,True
M,Macy's Inc.,NYSE,us_equity,active,True,True,True,True,True
MA,Mastercard Incorporated,NYSE,us_equity,active,True,True,True,True,True
MAA,"Mid-America Apartment Communities, Inc.",NYSE,us_equity,active,True,True,True,True,True
MAC,The Macerich Company,NYSE,us_equity,active,True,True,True,True,True
MAGN,Magnera Corporation,NYSE,us_equity,active,True,True,True,True,True
MAN,ManpowerGroup,NYSE,us_equity,active,True,True,True,True,True
MANU,MANCHESTER UNITED PLC,NYSE,us_equity,active,True,True,True,True,True
MAS,Masco Corporation,NYSE,us_equity,active,True,True,True,True,True
MATV,"Mativ Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
MATX,"Matsons, Inc.",NYSE,us_equity,active,True,True,True,True,True
MAX,"MediaAlpha, Inc.",NYSE,us_equity,active,True,True,True,True,True
MBC,"MasterBrand, Inc.",NYSE,us_equity,active,True,True,True,True,True
MBI,MBIA Inc.,NYSE,us_equity,active,True,True,True,True,True
MC,MOELIS & COMPANY,NYSE,us_equity,active,True,True,True,True,True
MCB,"Metropolitan Bank Holding Corp. Common Stock, $0.01 par value per share",NYSE,us_equity,active,True,True,True,True,True
MCD,McDonald's Corporation,NYSE,us_equity,active,True,True,True,True,True
MCK,McKesson Corporation,NYSE,us_equity,active,True,True,True,True,True
MCO,Moody's Corporation,NYSE,us_equity,active,True,True,True,True,True
MCS,The Marcus Corporation,NYSE,us_equity,active,True,True,True,True,True
MCY,Mercury General Corp.,NYSE,us_equity,active,True,True,True,True,True
MD,"Pediatrix Medical Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
MDT,Medtronic plc,NYSE,us_equity,active,True,True,True,True,True
MDU,"MDU Resources Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
MEC,"Mayville Engineering Company, Inc.",NYSE,us_equity,active,True,True,True,True,True
MED,"Medifast, Inc.",NYSE,us_equity,active,True,True,True,True,True
MEG,"Montrose Environmental Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
MEI,Methode Electronics,NYSE,us_equity,active,True,True,True,True,True
MET,"MetLife, Inc.",NYSE,us_equity,active,True,True,True,True,True
MFA,"MFA Financial, Inc",NYSE,us_equity,active,True,True,True,True,True
MFC,Manulife Financial Corp.,NYSE,us_equity,active,True,True,True,True,True
MFG,"Mizuho Financial Group, Inc. American Depositary Shares (Each representing one-fifth of an Ordinary Share)",NYSE,us_equity,active,True,True,True,True,True
MG,Mistras Group Inc.,NYSE,us_equity,active,True,True,True,True,True
MGM,MGM RESORTS INTERNATIONAL,NYSE,us_equity,active,True,True,True,True,True
MGY,Magnolia Oil & Gas Corporation Class A Common Stock,NYSE,us_equity,active,True,True,True,True,True
MHK,"Mohawk Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
MHO,"M/I Homes, Inc.",NYSE,us_equity,active,True,True,True,True,True
MIR,"Mirion Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
MITT,"AG MORTGAGE INVESTMENT TRUST, INC.",NYSE,us_equity,active,True,True,True,True,True
MKC,"McCormick & Company, Incorporated Non-VTG CS",NYSE,us_equity,active,True,True,True,True,True
MKL,Markel Group Inc.,NYSE,us_equity,active,True,True,True,True,True
MLI,"Mueller Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
MLM,Martin Marietta Materials,NYSE,us_equity,active,True,True,True,True,True
MLR,"Miller Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
MMC,"Marsh & McLennan Companies, Inc.",NYSE,us_equity,active,True,True,True,True,True
MMI,MARCUS & MILLICHAP,NYSE,us_equity,active,True,True,True,True,True
MMKT,Texas Capital Government Money Market ETF,NYSE,us_equity,active,True,True,True,True,True
MMM,3M Company,NYSE,us_equity,active,True,True,True,True,True
MMS,"MAXIMUS, Inc.",NYSE,us_equity,active,True,True,True,True,True
MNSO,"MINISO Group Holding Limited American Depositary Shares, each representing four Ordinary Shares",NYSE,us_equity,active,True,True,True,True,True
MO,"Altria Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
MOD,Modine Manufacturing Co,NYSE,us_equity,active,True,True,True,True,True
MODG,Topgolf Callaway Brands Corp.,NYSE,us_equity,active,True,True,True,True,True
MOG.A,Moog Inc.,NYSE,us_equity,active,True,True,True,True,True
MOH,"Molina Healthcare, Inc.",NYSE,us_equity,active,True,True,True,True,True
MOS,The Mosaic Company,NYSE,us_equity,active,True,True,True,True,True
MOV,"Movado Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
MP,MP Materials Corp.,NYSE,us_equity,active,True,True,True,True,True
MPC,MARATHON PETROLEUM CORPORATION,NYSE,us_equity,active,True,True,True,True,True
MPLX,MPLX LP,NYSE,us_equity,active,True,True,True,True,True
MPW,"Medical Properties Trust, Inc.",NYSE,us_equity,active,True,True,True,True,True
MPX,Marine Products Corp.,NYSE,us_equity,active,True,True,True,True,True
MRK,"Merck & Co., Inc.",NYSE,us_equity,active,True,True,True,True,True
MRP,"Millrose Properties, Inc.",NYSE,us_equity,active,True,True,True,True,True
MS,Morgan Stanley,NYSE,us_equity,active,True,True,True,True,True
MSA,Mine Safety Incorporated,NYSE,us_equity,active,True,True,True,True,True
MSCI,"MSCI, Inc.",NYSE,us_equity,active,True,True,True,True,True
MSDL,Morgan Stanley Direct Lending Fund,NYSE,us_equity,active,True,True,True,True,True
MSGE,Madison Square Garden Entertainment Corp.,NYSE,us_equity,active,True,True,True,True,True
MSGS,Madison Square Garden Sports Corp.,NYSE,us_equity,active,True,True,True,True,True
MSI,"Motorola Solutions, Inc. New",NYSE,us_equity,active,True,True,True,True,True
MSM,"MSC Industrial Direct Co., Inc. Class A",NYSE,us_equity,active,True,True,True,True,True
MT,ArcelorMittal,NYSE,us_equity,active,True,True,True,True,True
MTB,M&T Bank Corp.,NYSE,us_equity,active,True,True,True,True,True
MTB.PRJ,"M&T Bank Corporation Depositary Shares each representing a 1/400th ownership interest in a share of Perpetual 7.500% Non-Cumulative Preferred Stock, Series J",NYSE,us_equity,active,True,True,True,True,True
MTD,Mettler-Toledo International,NYSE,us_equity,active,True,True,True,True,True
MTDR,MATADOR RESOURCES COMPANY,NYSE,us_equity,active,True,True,True,True,True
MTG,MGIC Investment Corp.,NYSE,us_equity,active,True,True,True,True,True
MTH,Meritage Homes Corporation,NYSE,us_equity,active,True,True,True,True,True
MTN,"Vail Resorts, Inc.",NYSE,us_equity,active,True,True,True,True,True
MTRN,Materion Corporation,NYSE,us_equity,active,True,True,True,True,True
MTUS,Metallus Inc.,NYSE,us_equity,active,True,True,True,True,True
MTW,"The Manitowoc Company, Inc.",NYSE,us_equity,active,True,True,True,True,True
MTX,Minerals Technologies Inc,NYSE,us_equity,active,True,True,True,True,True
MTZ,"MasTec, Inc.",NYSE,us_equity,active,True,True,True,True,True
MUFG,"Mitsubishi UFJ Financial Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
MUR,Murphy Oil Corp.,NYSE,us_equity,active,True,True,True,True,True
MUSA,MURPHY USA INC.,NYSE,us_equity,active,True,True,True,True,True
MUX,McEwen Inc.,NYSE,us_equity,active,True,True,True,True,True
MWA,"Mueller Water Products, Inc.",NYSE,us_equity,active,True,True,True,True,True
MYE,"Myers Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
NABL,"N-able, Inc.",NYSE,us_equity,active,True,True,True,True,True
NAT,Nordic American Tanker,NYSE,us_equity,active,True,True,True,True,True
NATL,NCR Atleos Corporation,NYSE,us_equity,active,True,True,True,True,True
NBHC,NATIONAL BANK HOLDINGS CORP.,NYSE,us_equity,active,True,True,True,True,True
NBR,Nabors Industries Ltd.,NYSE,us_equity,active,True,True,True,True,True
NCDL,Nuveen Churchill Direct Lending Corp,NYSE,us_equity,active,True,True,True,True,True
NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,NYSE,us_equity,active,True,True,True,True,True
NE,Noble Corporation plc,NYSE,us_equity,active,True,True,True,True,True
NEE,"Nextra Energy, Inc.",NYSE,us_equity,active,True,True,True,True,True
NEM,Newmont Corporation,NYSE,us_equity,active,True,True,True,True,True
NET,"Cloudflare, Inc. Class A common stock, par value $0.001 per share",NYSE,us_equity,active,True,True,True,True,True
NEU,NewMarket Corporation,NYSE,us_equity,active,True,True,True,True,True
NFG,National Fuel Gas Co.,NYSE,us_equity,active,True,True,True,True,True
NGG,National Grid PLC,NYSE,us_equity,active,True,True,True,True,True
NGS,"Natural Gas Services Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
NGVC,"NATURAL GROCERS BY VITAMIN COTTAGE, INC",NYSE,us_equity,active,True,True,True,True,True
NGVT,Ingevity Corporation,NYSE,us_equity,active,True,True,True,True,True
NHI,National Health Investors,NYSE,us_equity,active,True,True,True,True,True
NI,NiSource Inc.,NYSE,us_equity,active,True,True,True,True,True
NIC,"Nicolet Bankshares,Inc.",NYSE,us_equity,active,True,True,True,True,True
NIO,"NIO Inc. American depositary shares, each representing one Class A ordinary share",NYSE,us_equity,active,True,True,True,True,True
NJR,New Jersey Resources Corp,NYSE,us_equity,active,True,True,True,True,True
NKE,"Nike, Inc.",NYSE,us_equity,active,True,True,True,True,True
NL,"NL Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
NLY,Annaly Capital Management. Inc.,NYSE,us_equity,active,True,True,True,True,True
NMG,Nouveau Monde Graphite Inc.,NYSE,us_equity,active,True,True,True,True,True
NMR,"Nomura Holdings, Inc",NYSE,us_equity,active,True,True,True,True,True
NNI,"Nelnet, Inc. Class A",NYSE,us_equity,active,True,True,True,True,True
NNN,"NNN REIT, Inc.",NYSE,us_equity,active,True,True,True,True,True
NOA,North American Construction Group Ltd.,NYSE,us_equity,active,True,True,True,True,True
NOAH,Noah Holdings Limited American Depositary Shares (each representing five (5) Ordinary shares),NYSE,us_equity,active,True,True,True,True,True
NOC,Northrop Grumman Corp.,NYSE,us_equity,active,True,True,True,True,True
NOG,"Northern Oil and Gas, Inc.",NYSE,us_equity,active,True,True,True,True,True
NOK,Nokia Corporation,NYSE,us_equity,active,True,True,True,True,True
NOMD,Nomad Foods Limited,NYSE,us_equity,active,True,True,True,True,True
NOV,NOV Inc.,NYSE,us_equity,active,True,True,True,True,True
NOW,"SERVICENOW, INC.",NYSE,us_equity,active,True,True,True,True,True
NPK,"National Presto Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
NPO,Enpro Inc.,NYSE,us_equity,active,True,True,True,True,True
NPWR,NET Power Inc.,NYSE,us_equity,active,True,True,True,True,True
NRG,"NRG Energy, Inc.",NYSE,us_equity,active,True,True,True,True,True
NRGV,"Energy Vault Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
NRP,Natural Resource Partners L.P.,NYSE,us_equity,active,True,True,True,True,True
NSA,National Storage Affiliates Trust,NYSE,us_equity,active,True,True,True,True,True
NSC,Norfolk Southern Corp.,NYSE,us_equity,active,True,True,True,True,True
NSP,"Insperity, Inc",NYSE,us_equity,active,True,True,True,True,True
NTB,The Bank of N.T. Butterfield & Son Limited,NYSE,us_equity,active,True,True,True,True,True
NTR,Nutrien Ltd. Common Shares,NYSE,us_equity,active,True,True,True,True,True
NTST,NetSTREIT Corp.,NYSE,us_equity,active,True,True,True,True,True
NU,Nu Holdings Ltd.,NYSE,us_equity,active,True,True,True,True,True
NUE,Nucor Corporation,NYSE,us_equity,active,True,True,True,True,True
NUS,"NuSkin Enterprises, Inc.",NYSE,us_equity,active,True,True,True,True,True
NUVB,Nuvation Bio Inc.,NYSE,us_equity,active,True,True,True,True,True
NVGS,NAVIGATOR HOLDINGS LTD.,NYSE,us_equity,active,True,True,True,True,True
NVO,Novo-Nordisk A/S,NYSE,us_equity,active,True,True,True,True,True
NVR,"NVR, Inc.",NYSE,us_equity,active,True,True,True,True,True
NVRI,Enviri Corporation,NYSE,us_equity,active,True,True,True,True,True
NVS,Novartis AG,NYSE,us_equity,active,True,True,True,True,True
NVST,"Envista Holdings Corporation Common stock, $0.01 par value per share",NYSE,us_equity,active,True,True,True,True,True
NVT,nVent Electric plc Ordinary Shares,NYSE,us_equity,active,True,True,True,True,True
NWN,Northwest Natural Holding Company,NYSE,us_equity,active,True,True,True,True,True
NX,Quanex Building Products Corporation,NYSE,us_equity,active,True,True,True,True,True
NXDR,"Nextdoor Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
NXDT,NexPoint Diversified Real Estate Trust,NYSE,us_equity,active,True,True,True,True,True
NXE,NexGen Energy Ltd.,NYSE,us_equity,active,True,True,True,True,True
NXRT,NexPoint Residential Trust Inc,NYSE,us_equity,active,True,True,True,True,True
NYT,New York Times Co.,NYSE,us_equity,active,True,True,True,True,True
O,Realty Income Corporation,NYSE,us_equity,active,True,True,True,True,True
OBDC,Blue Owl Capital Corporation,NYSE,us_equity,active,True,True,True,True,True
OBK,"Origin Bancorp, Inc.",NYSE,us_equity,active,True,True,True,True,True
OC,Owens Corning,NYSE,us_equity,active,True,True,True,True,True
ODC,Oil-Dri Corporation of America,NYSE,us_equity,active,True,True,True,True,True
OEC,Orion S.A.,NYSE,us_equity,active,True,True,True,True,True
OFG,OFG BANCORP,NYSE,us_equity,active,True,True,True,True,True
OGE,OGE Energy Corp.,NYSE,us_equity,active,True,True,True,True,True
OGN,Organon & Co.,NYSE,us_equity,active,True,True,True,True,True
OGS,"ONE GAS, INC.",NYSE,us_equity,active,True,True,True,True,True
OHI,Omega Healthcare Investors Inc.,NYSE,us_equity,active,True,True,True,True,True
OI,"O-I Glass, Inc.",NYSE,us_equity,active,True,True,True,True,True
OII,Oceaneering International Inc.,NYSE,us_equity,active,True,True,True,True,True
OIS,"OIL STATES INTERNATIONAL, INC.",NYSE,us_equity,active,True,True,True,True,True
OKE,"Oneok, Inc.",NYSE,us_equity,active,True,True,True,True,True
OKLO,Oklo Inc.,NYSE,us_equity,active,True,True,True,True,True
OLN,Olin Corp.,NYSE,us_equity,active,True,True,True,True,True
OLP,"One Liberty Properties, Inc.",NYSE,us_equity,active,True,True,True,True,True
OMC,Omnicom Group Inc.,NYSE,us_equity,active,True,True,True,True,True
OMF,"OneMain Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
OMI,"Owens & Minor, Inc.",NYSE,us_equity,active,True,True,True,True,True
ONIT,Onity Group Inc.,NYSE,us_equity,active,True,True,True,True,True
ONL,Orion Properties Inc.,NYSE,us_equity,active,True,True,True,True,True
ONON,On Holding AG,NYSE,us_equity,active,True,True,True,True,True
ONTF,"ON24, Inc.",NYSE,us_equity,active,True,True,True,True,True
ONTO,Onto Innovation Inc.,NYSE,us_equity,active,True,True,True,True,True
OOMA,"Ooma, Inc. Common Stock",NYSE,us_equity,active,True,True,True,True,True
OPFI,OppFi Inc.,NYSE,us_equity,active,True,True,True,True,True
OPY,"Oppenheimer Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
OR,OR Royalties Inc.,NYSE,us_equity,active,True,True,True,True,True
ORA,"Ormat Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
ORC,"Orchid Island Capital, Inc.",NYSE,us_equity,active,True,True,True,True,True
ORCL,Oracle Corp,NYSE,us_equity,active,True,True,True,True,True
ORI,Old Republic International Corporation,NYSE,us_equity,active,True,True,True,True,True
ORN,"Orion Group Holdings, Inc",NYSE,us_equity,active,True,True,True,True,True
OSCR,"Oscar Health, Inc.",NYSE,us_equity,active,True,True,True,True,True
OSK,Oshkosh Corp.,NYSE,us_equity,active,True,True,True,True,True
OTIS,Otis Worldwide Corporation,NYSE,us_equity,active,True,True,True,True,True
OUT,OUTFRONT Media Inc.,NYSE,us_equity,active,True,True,True,True,True
OVV,Ovintiv Inc.,NYSE,us_equity,active,True,True,True,True,True
OWL,Blue Owl Capital Inc.,NYSE,us_equity,active,True,True,True,True,True
OXM,"Oxford Industries, Inc.",NYSE,us_equity,active,True,True,True,True,True
OXY,Occidental Petroleum Corporation,NYSE,us_equity,active,True,True,True,True,True
PAAS,Pan American Silver Corp.,NYSE,us_equity,active,True,True,True,True,True
PAC,"Grupo Aeroportuario del Pacifico, S.A.B. de C.V. Amer. Dep. Shares (each rep. 10 Ser. B shares)",NYSE,us_equity,active,True,True,True,True,True
PACK,Ranpak Holdings Corp.,NYSE,us_equity,active,True,True,True,True,True
PACS,"PACS Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
PAG,"Penske Automotive Group, Inc.",NYSE,us_equity,active,True,True,True,True,True
PAGS,PagSeguro Digital Ltd.,NYSE,us_equity,active,True,True,True,True,True
PAM,PAMPA ENERGIA S.A.,NYSE,us_equity,active,True,True,True,True,True
PAR,PAR Technology Corp.,NYSE,us_equity,active,True,True,True,True,True
PARR,"Par Pacific Holdings, Inc. Common Stock",NYSE,us_equity,active,True,True,True,True,True
PATH,"UiPath, Inc.",NYSE,us_equity,active,True,True,True,True,True
PAY,"Paymentus Holdings, Inc.",NYSE,us_equity,active,True,True,True,True,True
PAYC,"PAYCOM SOFTWARE, INC.",NYSE,us_equity,active,True,True,True,True,True
PB,Prosperity Bancshares Inc,NYSE,us_equity,active,True,True,True,True,True
PBA,PEMBINA PIPELINE CORPORATION,NYSE,us_equity,active,True,True,True,True,True
PBF,PBF ENERGY INC.,NYSE,us_equity,active,True,True,True,True,True
PBH,Prestige Consumer Healthcare Inc.,NYSE,us_equity,active,True,True,True,True,True
PBI,Pitney Bowes Inc.,NYSE,us_equity,active,True,True,True,True,True
PBR,PETROLEO BRASILEIRO S.A.-PETROBRAS ADS (REP 1 COMMON SHARE),NYSE,us_equity,active,True,True,True,True,True
PBR.A,Petroleo Brasileiro S.A.-Petrobras,NYSE,us_equity,active,True,True,True,True,True
PBT,Permian Basin Royalty Trust,NYSE,us_equity,active,True,True,True,True,True
PCG,PG&E Corporation,NYSE,us_equity,active,True,True,True,True,True
PCOR,"Procore Technologies, Inc.",NYSE,us_equity,active,True,True,True,True,True
PD,"PagerDuty, Inc.",NYSE,us_equity,active,True,True,True,True,True
PDM,"Piedmont Realty Trust, Inc.",NYSE,us_equity,active,True,True,True,True,True
PDS,Precision Drilling Corporation,NYSE,us_equity,active,True,True,True,True,True
PEB,Pebblebrook Hotel Trust,NYSE,us_equity,active,True,True,True,True,True
PEG,Public Service Enterprise Group Incorporated,NYSE,us_equity,active,True,True,True,True,True
PEN,"Penumbra, Inc.",NYSE,us_equity,active,True,True,True,True,True
PFE,Pfizer Inc.,NYSE,us_equity,active,True,True,True,True,True
PFGC,Performance Food Group Company,NYSE,us_equity,active,True,True,True,True,True
PFH,"Prudential Financial, Inc. 4.125% Junior Subordinated Notes due 2060",NYSE,us_equity,active,True,True,True,True,True
PFLT,PennantPark Floating Rate Capital Ltd.,NYSE,us_equity,active,True,True,True,True,True
PFS,"Provident Financial Services, Inc.",NYSE,us_equity,active,True,True,True,True,True
PFSI,"PennyMac Financial Services, Inc. Common Stock",NYSE,us_equity,active,True,True,True,True,True
PG,Procter & Gamble Company,NYSE,us_equity,active,True,True,True,True,True
PGR,Progressive Corporation,NYSE,us_equity,active,True,True,True,True,True
PGRE,"PARAMOUNT GROUP, INC.",NYSE,us_equity,active,True,True,True,True,True
PH,Parker-Hannifin Corporation,NYSE,us_equity,active,True,True,True,True,True
PHG,KONINKLIJKE PHILIPS  N.V.,NYSE,us_equity,active,True,True,True,True,True
PHIN,PHINIA Inc.,NYSE,us_equity,active,True,True,True,True,True
PHM,"Pultegroup, Inc.",NYSE,us_equity,active,True,True,True,True,True
PHR,"Phreesia, Inc.",NYSE,us_equity,active,True,True,True,True,True
PII,Polaris Inc.,NYSE,us_equity,active,True,True,True,True,True
PINS,"Pinterest, Inc. Class A Common Stock",NYSE,us_equity,active,True,True,True,True,True
PIPR,Piper Sandler Companies,NYSE,us_equity,active,True,True,True,True,True
